text,label
[蹲][蹲][蹲][蹲][蹲][蹲][蹲]我以前看过耽美就就对耽美挺赞同的，可是抖音啊什么的，天天有，还有一堆人打着这个旗号，我就开始恶心了,1
按照你的逻辑你可以和男人doi的，只是你不想罢了,0
我国从来不认为是病，鸡奸犯是刑事罪,0
谢谢。也有支持或者说不支持但能接受这种说法的基汉子，也有不好好交流我直接拉黑的基汉子，我也不知道该怎么说了，只能说好好交流是一项技能，跟性取向无关。,1
说的好，某些直男简直不要太双标,1
所有人都在看百合。你问他们百合有什么好？他们会说百合纯洁会说百合干净百合花天下第一他们喜欢百合花的花香，他们喜欢百合花的花蕊你问他们具体一点他们会把别人包装过后的百合花给我看我表示我也喜欢百合。但当我拿出用别的花朵包装成百合花的时候，他们却分辨不出来。他们惊呼多么美丽的花呀，多么纯洁的花呀！回去的路上我看到了一朵残破不堪，叶落枯黄的百合花它就静静的躺在土地上。而旁边是一群盛开的玫瑰花园。我回去后并没有在意。几天后我再次路过玫瑰花园在鲜红的花丛中我发现一朵略有残缺的粉红色花朵我走近一看发现了这朵花就是那晚上遇到的那一朵残破的百合不过他花瓣变成了粉红色。他的花茎跟一株鲜红美丽妖艳的玫瑰花嫁接在一起他跟玫瑰花同根同茎！我把这朵百合花给那些喜欢百合花的人看可他们说这朵并不是百合花。百合花应该是纯洁的白色。他跟玫瑰花同茎同根染上了罪恶的红色可是我觉得这朵花很好看。他们说玫瑰花代表着罪恶代表着肮脏代表着欲望说这是花店老板告诉他们的并展示出被玫瑰花刺伤的手臂我告诉他们有无刺的玫瑰他们说没有百合花好,1
别寄吧玩删本慈父的楼这种小把戏行吗，除了显示你是个弱质的事实之外还能有啥用处,1
不好意思 我家庭完整 且很幸福,0
我个人觉得，个人嗷，不要喷我。我觉得如果杀人是建立在理性上的，我就可以理解，但是由于杀人的因，就要承担偿命的果。所以我能够理解犯罪吧，在我这里没有大是大非。,0
静茹的声音超好听,0
基佬自己心虚,1
可是楼主你不是依旧不喜欢男生吗，很多时候这种东西只是让他找到真正的自己罢了。迷茫在所有人的一生中是很正常的事，难道说因为周围的人都很厉害，我有一段时间感觉自己很废物，所以大家都不能把自己会的东西搬到台面上吗？正确认识自己是人一生中很重要的一门课程。,0
你别看就行了，情侣都有这样，不很正常么？她们也是情侣。,0
lgbtq可不可以理解为垃圾边态群体,1
还你们一句话，某个同性恋向我说：****不知道性取向是变化的吧,1
其实可以讨厌，也可以恶心，因为每个人的看法和观点都不一样啊，我是一个同，如果看到你评论我恶心什么的，我会有点难过的啦，但是我不会去骂你，我尊重你的看法，你不用去强迫自己接受自己接受不了的东西，如果这条评论让你感受到不适了请给我说哦，我会删评,1
艾滋，梅毒，淋病真艾必备,1
哈尔，你只剩下禁言了所你不是黑甘草得嘛把你浙江的地址发出来你敢不敢不要耍嘴巴劲,1
基佬如果被身边的人知道了基佬身份它会不会天河,1
一眼丁真鉴定为假,0
一直不敢回复,0
简单来说就是他觉得我们对蟑螂苍蝇冷漠对待。,0
你自己是这样理解的，其实别人根本不是这个意思……太敏感了吧？我觉得层主的意思就是他们被很多人不接受所以世界很小,0
应该不支持，去骗婚，把直男的老婆抢掉，反手再下药XQ直男,1
理智的gay一般都反感直男，因为三观大概率是不合的😆,1
对同恋排斥的力才会这么大，所以可能是同恋,0
饭桶蛆们不知最会精神胜利的是他们那位大飞株开着几十个小号自我回复轮着对骂的小丑,1
我也没因为吴亦凡是异性恋就讨厌所有异性恋啊🤔。性取向和道德水平又不相关。因为谁谁谁做了坏事所以就讨厌这个人的群体里的所有人。这是啥？这段时间偏见吧？,0
唉，逝者安息,0
幼稚的人才会说出狭隘无知的话，没有基本想象、理解与共情能力的人是很可怜的,0
一想到你们没几年就被艾滋病战胜了，真有点无聊呢,1
爱太廉价，每个人都有，所以我对你的话没意见。,1
果然吗？北欧，可是北欧是一群炼铜海盗哦,1
基佬还是看看HIV吧吧,1
卡菲勒是同性恋🤭,0
我表示支持你本人 但是有一些同性恋支持者 他们本身不是同性恋 但是他们搞得支持同性恋他们就变得和别人不一样 变得更牛逼更高清似的 我真的吐了 最后 真心祝你幸福。,1
你可以说你自己讨厌吃屎 但你说喜欢吃屎的人是大傻逼你就有问题,1
有些穆斯林特恶心吃猪肉的，不爱带面纱的女人也滚......他们的三观出问题了吗？,1
就是说啊真恶熏,1
而同性恋滥交和传播艾滋造成的苦果，也需要社会上的每个人自己承担，滥交导致的艾滋和性病传播会增加社会的医疗负担，减少每个人得到的社会福利，因此向社会传播txl的恶行而导致txl社会认同度低的话其实会变相减少自己得到的社会福利，简称自食恶果。,1
⬆️图可以看到，同传播艾滋的比例在快速增加——卫生与计hua生yu委员会图2⬆️2020年，北京新增艾滋病例中，68%的病例为同性传播！——北京卫生健康委图3⬆️中国疾病预防控制中心统计：男同性恋（艾滋易传播人群）有3000万【为什么有疾病预防控制中心来统计同性恋数量？你品，你细品】可能有人拿图1说，你看，异性传播了69%！这个数据我帮助大家来履一下：图3，3000万人假设男女传播概率一样（实际上不可能一样，男同传播概率是4倍于女同），那么这21.4%就有10.7%是男同传播的，3000万男同，传播了10.7%的中国艾滋。10.7%有多少呢？来看下图⬇️⬇️2020年新增是11.2万例，也就是男同传播了1.2万例在去年的1～10月，中国3000万男同，按照存量计算104.5万例，10.7%【别忘了，实际数据可能数倍于这个！】是男同传播的，也就是男同传播了10万+的艾滋！,1
如果同性恋可以结婚，还会有人骗婚吗？如果社会接纳同性恋，还会有人隐瞒自己是同性恋然后去和异性结婚吗？,1
没完啦？你们到底有多大的仇恨？天天发这些玩意儿有意思吗？换话题！,0
泼图的意义？以诙谐、从容的形式让同性恋们认知到我们处于优势地位的事实,1
真是够孤单的，我觉得你应该融入人群，修复自己的抗逆力,0
"什么是泼图？泼图是银河系著名反同明星艺人阿泼授权的以阿泼为主角的反同用表情包，阿泼是所有反同的精神领秀，以此围绕展开的所有二创图中的泼泼在本吧是如同吉祥物的存在,深受吧民爱戴。",1
一把子支持了,0
强制复习惹,0
尊重就可以了,0
目前关于lgbt的一切问题都还处于纸上谈兵阶段，所以千万不要这么说，反同也是为lgbt发声的，比沉默的大多数更能看到问题至于解决问题的方案，也不是反同或者lgbt本身说的算的，还是要上面结合社会实际情况来做决定。虽然目前还是被无视状态。,1
这可是转贴P圈，你们这造谣真是大胆，你不怕被拉去黑屋治疗吗？,0
你们继续你们高逼格的掏粪工作，也要加油，为了你们追求的与众不同而努力。,1
你抗逆力并没有很强,0
这不正是你们这帮lj的写照吗？自己不接受的事物就要怱悠别人都来反对，还自以为很正义～,1
10，不能负担家庭责任，几乎看不见；,0
趁早纠正取向是最好的出路，直佬们,1
对待这些魔怔的，或者下作的。就要往死里打要和我当面对线的，就物理超度你这些怨鬼,1
哇！清汤只要汤好味道简直了！最爱牛肉！不过没吃过沙茶酱，什么味道啊？175，125长到140，现在减到了132。也不知道暑假反弹没有😭开学就决定办张健身卡，口亨。,0
是你觉得 而且我也可以很快地融入一个群体中 毕竟性格随和 热爱运动 热爱生活 周围人对我都好评 朋友圈广 也有个别知心朋友 您就不用为我操心了,0
每个人都有接受和不接受的权利 不需要道德绑架和洗脑,0
实际上我觉得支持同性恋真的说法不对，毕竟性取向自由，没有必要支持或反对哪一方。其实说是支持同性恋，还不如说是支持同性恋平权。但无论支不支持平权，也是个人的自由。,0
去年，他的众多小号被本人扒出，这也导致他气急败坏，不断用小号来反对同吧反串捣乱。他使用小号“自律佩奇”伪装撑同者，与大号唱双簧，质疑反对同吧是被撑同人士以不光彩的手段夺来的。这一说法很快被吧主bangaa攻破。虽然这一时期的发言都已经被他删除，但在反对同吧的精品贴里，仍然可以一窥当时的情景,1
关键大家怎么看待那种：没有通讯录骚扰他，但他就是去骂去恶意评判，就是与他根本没关系，路边路过的狗都会挨他两脚那种感觉。他在朋友圈发个腹肌照片，我们共同的一个男同学发了个微信里满眼爱心流口水的表情，就被他说：妖魔鬼gay快离开。？？别人夸他他就这个反应？我都不能理解这人什么想法。平常聊天里他就说要是他朋友里有gay他就立马绝交，我只想说，gay也是有眼光的，人家说不定看不上你呢🤣,1
欢迎关注撑同吧,0
把基狫打出血了你也有伤口了就会,1
这是一个基佬群,1
人家正常恋爱,0
发这条评论的时候我还没被骚扰过，现在回复你是被恶心过了，我确实是歧视男同，不过你这么说了倒也无伤大雅，我们最近一起上网一起玩的有个伙计也是男同，只要别恶心到我倒是也无所谓,1
伪腐是真的没法讲道理，我是同，我跟一个女生说说不要见了两个男的磕，她说，你懂啥呀？这叫CP自由，虽然她是在开玩笑，但是肯定世界上有很多人已经根深蒂固了这个思想,1
